AnnotatorIdStr,StudyIdStr,OutcomeIdStr,CohortIdStr,ExperimentIdStr,DateTimeCreated,Reconciled,GreaterIsWorse,Units,AverageType,NumberOfAnimals,ErrorType,Time,Average,Error,idStr,StageIdStr,ProjectIdStr,StudyId,StudyLabel,Why is the study not relevant?,How is the reporting of conflicts of interest?   ,Is this article relevant according to inclusion and exclusion criteria?,ExperimentLabel,Do they report the duration of the experiment with U87 cells exposed to tmz?,What other source for U87 cells did they have?,"If the age of the cell line is reported, hwo many cell passages where driven?",Was a cell line authentification of U87 cells performed?,Is a successfull mycoplasma contamination exclusion of the cell line reported?,Is the age of the cell line reported?,At which confluency level did they perform a cell passaging?,Experiment label?,Are at least three independent replications of the experiment reported?,How long did they run the experiment with U87 cells exposed to Temozolomide?,How long is is the time period until they performed a cell passaging?,From whom did they get the U87 cells?, How ist the reporting on cell passaging criteria?,CohortLabel,Cohort label?,Number of animals in cohort,OutcomeLabel,Outcome measure average type,Greater is worse.,Outcome measure units,Which other outcome measure method is used?,Outcome measure error type,Which cell growth/viability assay is used?,Outcome assessment procedure label?,ModelIdStr,ModelLabel,Did they use FCS/FBS medium for U87?,Wich other antibiotics did they use?,ModelControl,Which antibiotic did they used in the U87 cell line medium?,"If they used FCS/FBS, from which manufactur did they purchased it?",Disease model induction procedure label?,How is the glucose-level of the DMEM-medium for U87?,Which other source did they have for FCS/FBS?,InterventionIdStr,InterventionLabel,What is the volume of the added Temozolomide-Suspension?,What is the number of cells plated per well?,Is a defined volume or a range of volumes the cells plated in reported?,What other control did they use?,Is the volume of the added Temozolomide-suspension reported?,What is the range of numbers of cells plated per well?,Is the source of temozolomide reported?,What is the range of concentrations of cells plated?,What is the type of control treatment?,What is the volume the cells are plated in?,Treatment procedure label?,Is a defined number or a range of cells plated reported?,Is the volume of the control-suspension matched to the TMZ-suspension?,InterventionControl,Is the number / concentration / volume the U87 cells are plated reported?,What is the defined concentration of cells plated?,Is a defined concentration or a range of conc. of cells plated reported?,Is the volume of the added control-suspension reported?
e368d6d0-eeb5-42aa-8aee-4de0c8530da3,ff2133b8-10bc-415d-b23a-e4327f028d59,0ec04f57-b403-40e6-9b7f-b3492f80deed,52c82382-e1bd-4f94-b76d-ad76580634dd,17635dc6-31cb-47c5-a63f-d86f34009fe5,2020-11-09 13:11:32,FALSE,TRUE,Relative cell viability ,Mean,0,SD,5,0.55,0.26,4295e11c-e17b-4922-89a2-eeec8330aaa6,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ff2133b8-10bc-415d-b23a-e4327f028d59,Root,,not reported at all,TRUE,e,TRUE,"Riken Cell Bank, Tsukuba, Japan",50-100,FALSE,TRUE,TRUE,,e,TRUE,5,,other source,not reported,tmz 250,tmz 250,0,cv,Mean,TRUE,Relative cell viability ,,SD,XTT (colorimetric assay),cv,74b41ea0-014f-4c58-9d60-b79f995f2731,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,not reported,"PAA Laboratories GmbH Pasching, Austria",51d03dbe-a327-4312-b462-83440b7db506,tmz ,,3500,,,FALSE,,FALSE,,,,tmz ,defined number,,FALSE,number of cells plated is reported,,,
e368d6d0-eeb5-42aa-8aee-4de0c8530da3,ff2133b8-10bc-415d-b23a-e4327f028d59,0ec04f57-b403-40e6-9b7f-b3492f80deed,86244a7b-965f-4ffa-813f-871986328874,17635dc6-31cb-47c5-a63f-d86f34009fe5,2020-11-09 13:11:32,FALSE,TRUE,Relative cell viability ,Mean,0,SD,5,1,0,a14319df-4669-4a7b-956c-bf3c338ac9d7,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,ff2133b8-10bc-415d-b23a-e4327f028d59,Root,,not reported at all,TRUE,e,TRUE,"Riken Cell Bank, Tsukuba, Japan",50-100,FALSE,TRUE,TRUE,,e,TRUE,5,,other source,not reported,control ,control ,0,cv,Mean,TRUE,Relative cell viability ,,SD,XTT (colorimetric assay),cv,74b41ea0-014f-4c58-9d60-b79f995f2731,GB,TRUE,,FALSE,Penicillin + Streptomycin,other source,GB,not reported,"PAA Laboratories GmbH Pasching, Austria",c3fa10a2-166e-40ce-b5dc-755a08b8f5d5,control ,,3500,,,,,,,media & PBS,,control ,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,8348eaa2-160b-49e9-9a8a-cab250a0a730,,,354c1733-0833-42e4-a888-7541253b2a3b,,,TRUE,OD490(%),Mean,2,SD,,,,,,,,,,it is reported that there are no conflicts of interest ,TRUE,,TRUE,Cell Culture Core Lab of the USC/Norris Comprehensive Cancer Center,,FALSE,FALSE,FALSE,,e,FALSE,,,other source,not reported,,,2,cv,Mean,TRUE,OD490(%),,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,12c16947-df3f-482f-9088-0cdc83ca0aa1,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,e3259b01-cffd-4835-82cb-69dcd3b9d07d,control,,,,,,200000-500000,,,not reported,,control,range,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,8348eaa2-160b-49e9-9a8a-cab250a0a730,,,354c1733-0833-42e4-a888-7541253b2a3b,,,TRUE,OD490(%),Mean,2,SD,,,,,,,,,,it is reported that there are no conflicts of interest ,TRUE,,TRUE,Cell Culture Core Lab of the USC/Norris Comprehensive Cancer Center,,FALSE,FALSE,FALSE,,e,FALSE,,,other source,not reported,,,2,cv,Mean,TRUE,OD490(%),,SD,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,12c16947-df3f-482f-9088-0cdc83ca0aa1,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,f3a6c31c-e8a6-4c53-b43e-e18ed16fe36d,tmz,50,,,,TRUE,200000-500000,TRUE,,,,tmz,range,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,1ef05e18-9607-4927-9137-69fd633b2773,ae7f79bb-9909-40d4-a458-fbb069395b6a,,,,,TRUE,Cell viability (percent (%) of the cell viability in the control group set to 100%),Mean,,SEM,,,,,,,,,,not reported at all,TRUE,e,FALSE,,,FALSE,FALSE,FALSE,,e,TRUE,,,ATCC,not reported,tmz (unknown conc.),tmz (unknown conc.),4,cv,Mean,TRUE,Cell viability (percent (%) of the cell viability in the control group set to 100%),,SEM,"MTT (3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide; colorimetric assay)",cv,,GB,TRUE,,FALSE,Penicillin + Streptomycin,not reported,GB,not reported,,c50aeabd-3897-4d54-acb0-803f12c6e512,tmz,,,,,FALSE,,TRUE,,,,tmz,,,FALSE,nothing of this is reported,,,FALSE
a92f6308-5fb6-4754-a80f-5fcead380da6,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,99749093-c471-429c-a15b-bb0bd733c8fe,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,0,0.7,0.08,7caee31c-9741-4ffa-977e-1fa84b0ed95d,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,,FALSE,FALSE,FALSE,,e,FALSE,2,,other source,not reported,control,control,0,cv,Mean,TRUE,relative cell growth,,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,d3ca93b0-88cc-45ff-aab4-37a47ea347d5,control,,2000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
a92f6308-5fb6-4754-a80f-5fcead380da6,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,99749093-c471-429c-a15b-bb0bd733c8fe,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,1,1.66,0.08,7caee31c-9741-4ffa-977e-1fa84b0ed95d,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,,FALSE,FALSE,FALSE,,e,FALSE,2,,other source,not reported,control,control,0,cv,Mean,TRUE,relative cell growth,,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,d3ca93b0-88cc-45ff-aab4-37a47ea347d5,control,,2000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
a92f6308-5fb6-4754-a80f-5fcead380da6,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,99749093-c471-429c-a15b-bb0bd733c8fe,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,2,2.46,0.18,7caee31c-9741-4ffa-977e-1fa84b0ed95d,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,Why is the study not relevant?,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,"If the age of the cell line is reported, hwo many cell passages where driven?",FALSE,FALSE,FALSE,At which confluency level did they perform a cell passaging?,e,FALSE,2,How long is is the time period until they performed a cell passaging?,other source,not reported,control,control,0,cv,Mean,TRUE,relative cell growth,Which other outcome measure method is used?,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,Wich other antibiotics did they use?,FALSE,not reported,not reported,GB,not reported,Which other source did they have for FCS/FBS?,d3ca93b0-88cc-45ff-aab4-37a47ea347d5,control,What is the volume of the added Temozolomide-Suspension?,2000,Is a defined volume or a range of volumes the cells plated in reported?,What other control did they use?,Is the volume of the added Temozolomide-suspension reported?,What is the range of numbers of cells plated per well?,Is the source of temozolomide reported?,What is the range of concentrations of cells plated?,not reported,What is the volume the cells are plated in?,control,defined number,Is the volume of the control-suspension matched to the TMZ-suspension?,TRUE,number of cells plated is reported,What is the defined concentration of cells plated?,Is a defined concentration or a range of conc. of cells plated reported?,FALSE
a92f6308-5fb6-4754-a80f-5fcead380da6,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,c50d4c59-6981-49a1-a84f-6007c93e3fa5,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,0,0.75,0.05,32be8df4-efed-43c3-8e7e-af35d090b1ee,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,,FALSE,FALSE,FALSE,,e,FALSE,2,,other source,not reported,tmz 100,tmz 100,0,cv,Mean,TRUE,relative cell growth,,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,fd31faa8-86db-4d2a-8580-26c04c80daa2,tmz,,2000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
a92f6308-5fb6-4754-a80f-5fcead380da6,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,c50d4c59-6981-49a1-a84f-6007c93e3fa5,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,1,1.48,0.1,32be8df4-efed-43c3-8e7e-af35d090b1ee,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,,FALSE,FALSE,FALSE,,e,FALSE,2,,other source,not reported,tmz 100,tmz 100,0,cv,Mean,TRUE,relative cell growth,,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,fd31faa8-86db-4d2a-8580-26c04c80daa2,tmz,,2000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
a92f6308-5fb6-4754-a80f-5fcead380da6,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,c50d4c59-6981-49a1-a84f-6007c93e3fa5,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,2,1.85,0.12,32be8df4-efed-43c3-8e7e-af35d090b1ee,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,,FALSE,FALSE,FALSE,,e,FALSE,2,,other source,not reported,tmz 100,tmz 100,0,cv,Mean,TRUE,relative cell growth,,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,fd31faa8-86db-4d2a-8580-26c04c80daa2,tmz,,2000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
e368d6d0-eeb5-42aa-8aee-4de0c8530da3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,579cfc13-2d60-47df-8cd3-6bf8f90aa4be,315be773-247b-4f01-be16-112e05dbde9b,3c89d186-8d8a-4ad5-888a-395032f3c2b0,2021-03-08 12:31:10,FALSE,TRUE,Relative cell growth ,Mean,0,SEM,0,0.7,0.1,431ab82a-762b-4dcb-83f1-de2e682983f4,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences cell bank,,FALSE,FALSE,FALSE,,e,TRUE,2,,other source,not reported,Control,Control,0,cv,Mean,TRUE,Relative cell growth ,,SEM,CCK8 (Cell counting),cv,6db1a641-5f28-4d35-b188-8492dc083312,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,8a4df72c-7b5a-44c6-81ec-1107284a01d6,control,,2000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
e368d6d0-eeb5-42aa-8aee-4de0c8530da3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,579cfc13-2d60-47df-8cd3-6bf8f90aa4be,315be773-247b-4f01-be16-112e05dbde9b,3c89d186-8d8a-4ad5-888a-395032f3c2b0,2021-03-08 12:31:10,FALSE,TRUE,Relative cell growth ,Mean,0,SEM,1,1.7,0.1,431ab82a-762b-4dcb-83f1-de2e682983f4,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences cell bank,,FALSE,FALSE,FALSE,,e,TRUE,2,,other source,not reported,Control,Control,0,cv,Mean,TRUE,Relative cell growth ,,SEM,CCK8 (Cell counting),cv,6db1a641-5f28-4d35-b188-8492dc083312,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,8a4df72c-7b5a-44c6-81ec-1107284a01d6,control,,2000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
e368d6d0-eeb5-42aa-8aee-4de0c8530da3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,579cfc13-2d60-47df-8cd3-6bf8f90aa4be,315be773-247b-4f01-be16-112e05dbde9b,3c89d186-8d8a-4ad5-888a-395032f3c2b0,2021-03-08 12:31:10,FALSE,TRUE,Relative cell growth ,Mean,0,SEM,2,2.5,0.2,431ab82a-762b-4dcb-83f1-de2e682983f4,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences cell bank,,FALSE,FALSE,FALSE,,e,TRUE,2,,other source,not reported,Control,Control,0,cv,Mean,TRUE,Relative cell growth ,,SEM,CCK8 (Cell counting),cv,6db1a641-5f28-4d35-b188-8492dc083312,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,8a4df72c-7b5a-44c6-81ec-1107284a01d6,control,,2000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
e368d6d0-eeb5-42aa-8aee-4de0c8530da3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,579cfc13-2d60-47df-8cd3-6bf8f90aa4be,4649a70e-cbfb-4f43-8609-8cc8bcb50a34,3c89d186-8d8a-4ad5-888a-395032f3c2b0,2021-03-08 12:31:10,FALSE,TRUE,Relative cell growth ,Mean,0,SEM,0,0.75,0.05,c12c5af9-4921-420d-a1c4-f32ee48364ab,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences cell bank,,FALSE,FALSE,FALSE,,e,TRUE,2,,other source,not reported,Tmz ,Tmz ,0,cv,Mean,TRUE,Relative cell growth ,,SEM,CCK8 (Cell counting),cv,6db1a641-5f28-4d35-b188-8492dc083312,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,c084e2e1-92e0-4850-9074-a3413aeef366,tmz,,2000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
e368d6d0-eeb5-42aa-8aee-4de0c8530da3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,579cfc13-2d60-47df-8cd3-6bf8f90aa4be,4649a70e-cbfb-4f43-8609-8cc8bcb50a34,3c89d186-8d8a-4ad5-888a-395032f3c2b0,2021-03-08 12:31:10,FALSE,TRUE,Relative cell growth ,Mean,0,SEM,1,1.5,0.1,c12c5af9-4921-420d-a1c4-f32ee48364ab,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences cell bank,,FALSE,FALSE,FALSE,,e,TRUE,2,,other source,not reported,Tmz ,Tmz ,0,cv,Mean,TRUE,Relative cell growth ,,SEM,CCK8 (Cell counting),cv,6db1a641-5f28-4d35-b188-8492dc083312,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,c084e2e1-92e0-4850-9074-a3413aeef366,tmz,,2000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
e368d6d0-eeb5-42aa-8aee-4de0c8530da3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,579cfc13-2d60-47df-8cd3-6bf8f90aa4be,4649a70e-cbfb-4f43-8609-8cc8bcb50a34,3c89d186-8d8a-4ad5-888a-395032f3c2b0,2021-03-08 12:31:10,FALSE,TRUE,Relative cell growth ,Mean,0,SEM,2,1.9,0.2,c12c5af9-4921-420d-a1c4-f32ee48364ab,fd103141-ba62-4b4e-abd3-759cc7a8287e,761604f8-e0a4-439f-a3e6-3dd75cfdb8f3,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences cell bank,,FALSE,FALSE,FALSE,,e,TRUE,2,,other source,not reported,Tmz ,Tmz ,0,cv,Mean,TRUE,Relative cell growth ,,SEM,CCK8 (Cell counting),cv,6db1a641-5f28-4d35-b188-8492dc083312,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,c084e2e1-92e0-4850-9074-a3413aeef366,tmz,,2000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,99749093-c471-429c-a15b-bb0bd733c8fe,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,0,0.7,0.09,7caee31c-9741-4ffa-977e-1fa84b0ed95d,fd103141-ba62-4b4e-abd3-759cc7a8287e,,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,,FALSE,FALSE,FALSE,,e,FALSE,2,,other source,not reported,control,control,0,cv,Mean,TRUE,relative cell growth,,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,d3ca93b0-88cc-45ff-aab4-37a47ea347d5,control,,2000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,99749093-c471-429c-a15b-bb0bd733c8fe,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,1,1.68,0.09,7caee31c-9741-4ffa-977e-1fa84b0ed95d,fd103141-ba62-4b4e-abd3-759cc7a8287e,,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,,FALSE,FALSE,FALSE,,e,FALSE,2,,other source,not reported,control,control,0,cv,Mean,TRUE,relative cell growth,,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,d3ca93b0-88cc-45ff-aab4-37a47ea347d5,control,,2000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,99749093-c471-429c-a15b-bb0bd733c8fe,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,2,2.48,0.19,7caee31c-9741-4ffa-977e-1fa84b0ed95d,fd103141-ba62-4b4e-abd3-759cc7a8287e,,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,,FALSE,FALSE,FALSE,,e,FALSE,2,,other source,not reported,control,control,0,cv,Mean,TRUE,relative cell growth,,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,d3ca93b0-88cc-45ff-aab4-37a47ea347d5,control,,2000,,,,,,,not reported,,control,defined number,,TRUE,number of cells plated is reported,,,FALSE
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,c50d4c59-6981-49a1-a84f-6007c93e3fa5,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,0,0.75,0.05,32be8df4-efed-43c3-8e7e-af35d090b1ee,fd103141-ba62-4b4e-abd3-759cc7a8287e,,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,,FALSE,FALSE,FALSE,,e,FALSE,2,,other source,not reported,100,100,0,cv,Mean,TRUE,relative cell growth,,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,fd31faa8-86db-4d2a-8580-26c04c80daa2,tmz,,2000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,c50d4c59-6981-49a1-a84f-6007c93e3fa5,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,1,1.49,0.1,32be8df4-efed-43c3-8e7e-af35d090b1ee,fd103141-ba62-4b4e-abd3-759cc7a8287e,,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,,FALSE,FALSE,FALSE,,e,FALSE,2,,other source,not reported,100,100,0,cv,Mean,TRUE,relative cell growth,,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,fd31faa8-86db-4d2a-8580-26c04c80daa2,tmz,,2000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
857cd48e-9080-43f8-9a91-f6ea13e1ce0b,fa8c41e6-ab4d-4e97-a846-75208625a8cc,fe41bb56-6621-406f-a565-31897b06ecc8,c50d4c59-6981-49a1-a84f-6007c93e3fa5,9ab2f132-6fd8-4943-bd38-f43d6617de0f,2021-03-08 19:05:10,FALSE,TRUE,relative cell growth,Mean,0,SD,2,1.875,0.16,32be8df4-efed-43c3-8e7e-af35d090b1ee,fd103141-ba62-4b4e-abd3-759cc7a8287e,,fa8c41e6-ab4d-4e97-a846-75208625a8cc,Root,,not reported at all,TRUE,e,TRUE,Chinese Academy of Sciences Cell Bank,,FALSE,FALSE,FALSE,,e,FALSE,2,,other source,not reported,100,100,0,cv,Mean,TRUE,relative cell growth,,SD,CCK8 (Cell counting),cv,3c032a82-a213-473b-a021-0162cc5a6c0b,GB,TRUE,,FALSE,not reported,not reported,GB,not reported,,fd31faa8-86db-4d2a-8580-26c04c80daa2,tmz,,2000,,,FALSE,,FALSE,,,,tmz,defined number,,FALSE,number of cells plated is reported,,,
