StudyID;Title;Authors;Year;DOI;Journal;JIF of journal;Conflicts of interest;Antibiotics;FBS source;Glucose level;Type of untreated control;TMZ source reported?;Cell number;Cell volume;Cell concentration;Volume of added TMZ reported?;Volume of added control;Assay;Number of experiments;Errortype;Errortype reporting;U-87 MG authentication;U-87 MG source;U-87 MG age;Confluence at cell passaging;Time interval between cell passaging;Mycoplasma contamination exclusion;Treatment duration;TMZ concentration;Reporting ratio;Included in meta-analysis?;Mean cell viability;Error cell viability;Cell viability unit;Presented as growth inhibition?;Control?;Sample size calculation;Random group allocation;Blinded outcome assessment;Open-access pre-registered study protocol;Way of calculation for cell viability summary data;Unclear number of independent experiments and replications per experiment;Data presented for every experiment?;Missing data (for particular drug concentrations and/or treatment durations) within an experiment
a729a71e-a8ac-4201-98fc-13363c7932a6;Inhibition of STAT3 reverses alkylator resistance through modulation of the AKT and beta-catenin signaling pathways;Wang et al.;2011;10.3892/or.2011.1396;ONCOLOGY REPORTS;1,835;not reported at all;not reported;not reported;not reported;;TRUE;4000;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;80;FALSE;2;10;0,375;TRUE;70,9;1,9;Cell growth (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
a729a71e-a8ac-4201-98fc-13363c7932a6;Inhibition of STAT3 reverses alkylator resistance through modulation of the AKT and beta-catenin signaling pathways;Wang et al.;2011;10.3892/or.2011.1396;ONCOLOGY REPORTS;1,835;not reported at all;not reported;not reported;not reported;;TRUE;4000;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;80;FALSE;2;15;0,375;TRUE;68,5;2,8;Cell growth (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
a729a71e-a8ac-4201-98fc-13363c7932a6;Inhibition of STAT3 reverses alkylator resistance through modulation of the AKT and beta-catenin signaling pathways;Wang et al.;2011;10.3892/or.2011.1396;ONCOLOGY REPORTS;1,835;not reported at all;not reported;not reported;not reported;;TRUE;4000;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;80;FALSE;2;20;0,375;TRUE;58,3;1,9;Cell growth (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
a729a71e-a8ac-4201-98fc-13363c7932a6;Inhibition of STAT3 reverses alkylator resistance through modulation of the AKT and beta-catenin signaling pathways;Wang et al.;2011;10.3892/or.2011.1396;ONCOLOGY REPORTS;1,835;not reported at all;not reported;not reported;not reported;;TRUE;4000;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;80;FALSE;2;25;0,375;TRUE;41,4;2,3;Cell growth (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
a729a71e-a8ac-4201-98fc-13363c7932a6;Inhibition of STAT3 reverses alkylator resistance through modulation of the AKT and beta-catenin signaling pathways;Wang et al.;2011;10.3892/or.2011.1396;ONCOLOGY REPORTS;1,835;not reported at all;not reported;not reported;not reported;;TRUE;4000;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;80;FALSE;2;30;0,375;TRUE;35,3;0,9;Cell growth (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
a729a71e-a8ac-4201-98fc-13363c7932a6;Inhibition of STAT3 reverses alkylator resistance through modulation of the AKT and beta-catenin signaling pathways;Wang et al.;2011;10.3892/or.2011.1396;ONCOLOGY REPORTS;1,835;not reported at all;not reported;not reported;not reported;;TRUE;4000;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;80;FALSE;2;35;0,375;TRUE;31,5;1,4;Cell growth (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
a729a71e-a8ac-4201-98fc-13363c7932a6;Inhibition of STAT3 reverses alkylator resistance through modulation of the AKT and beta-catenin signaling pathways;Wang et al.;2011;10.3892/or.2011.1396;ONCOLOGY REPORTS;1,835;not reported at all;not reported;not reported;not reported;;TRUE;4000;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;80;FALSE;2;40;0,375;TRUE;28,8;0,9;Cell growth (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
a729a71e-a8ac-4201-98fc-13363c7932a6;Inhibition of STAT3 reverses alkylator resistance through modulation of the AKT and beta-catenin signaling pathways;Wang et al.;2011;10.3892/or.2011.1396;ONCOLOGY REPORTS;1,835;not reported at all;not reported;not reported;not reported;;TRUE;4000;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;Cell Bank of the Chinese Academy of Sciences (Shanghai, China);;NA;80;FALSE;2;5;0,375;TRUE;81,5;1,9;Cell growth (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
a72e4b21-2294-41cd-b386-f4c69d93481e;Next Generation Sequencing-Based Transcriptome Predicts Bevacizumab Efficacy in Combination with Temozolomide in Glioblastoma;Adilijiang et al.;2019;10.3390/molecules24173046;Molecules;3,267;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Sigma-Aldrich, US;high glucose & pyruvate;DMSO;NA;2500;NA;NA;NA;FALSE;CCK8, colorimetric;not reported;SD;not reported;FALSE;colleagues;;NA;NA;FALSE;5;0;0,5625;FALSE;100;8,9;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
a72e4b21-2294-41cd-b386-f4c69d93481e;Next Generation Sequencing-Based Transcriptome Predicts Bevacizumab Efficacy in Combination with Temozolomide in Glioblastoma;Adilijiang et al.;2019;10.3390/molecules24173046;Molecules;3,267;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Sigma-Aldrich, US;high glucose & pyruvate;;TRUE;2500;NA;NA;FALSE;NA;CCK8, colorimetric;not reported;SD;not reported;FALSE;colleagues;;NA;NA;FALSE;5;97;0,5625;FALSE;63,5;5,2;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number unclear;no data missing;no data points missing
ad1b25e3-3281-4c87-89c2-d3894df7a33a;Fever-Range Hyperthermia vs. Hypothermia Effect on Cancer Cell Viability Proliferation and HSP90 Expression;Kalamida et al.;2015;10.1371/journal.pone.0116021;PLoS ONE;3,057;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Other source;not reported;not reported;NA;1000;NA;NA;NA;FALSE;Alamar Blue, colorimetric;3;SD;not reported;FALSE;other;;NA;80;FALSE;1;0;0,4375;TRUE;65,5;7,3;Cell survival (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
ad1b25e3-3281-4c87-89c2-d3894df7a33a;Fever-Range Hyperthermia vs. Hypothermia Effect on Cancer Cell Viability Proliferation and HSP90 Expression;Kalamida et al.;2015;10.1371/journal.pone.0116021;PLoS ONE;3,057;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Other source;not reported;not reported;NA;1000;NA;NA;NA;FALSE;Alamar Blue, colorimetric;3;SD;not reported;FALSE;other;;NA;80;FALSE;1;0;0,4375;TRUE;100;10;Cell survival (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
ad1b25e3-3281-4c87-89c2-d3894df7a33a;Fever-Range Hyperthermia vs. Hypothermia Effect on Cancer Cell Viability Proliferation and HSP90 Expression;Kalamida et al.;2015;10.1371/journal.pone.0116021;PLoS ONE;3,057;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Other source;not reported;;FALSE;1000;NA;NA;FALSE;NA;Alamar Blue, colorimetric;3;SD;not reported;FALSE;other;;NA;80;FALSE;1;500;0,4375;TRUE;64,5;1,8;Cell survival (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
ad1b25e3-3281-4c87-89c2-d3894df7a33a;Fever-Range Hyperthermia vs. Hypothermia Effect on Cancer Cell Viability Proliferation and HSP90 Expression;Kalamida et al.;2015;10.1371/journal.pone.0116021;PLoS ONE;3,057;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Other source;not reported;;FALSE;1000;NA;NA;FALSE;NA;Alamar Blue, colorimetric;3;SD;not reported;FALSE;other;;NA;80;FALSE;1;500;0,4375;TRUE;81;3;Cell survival (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
afeaea9e-1bb7-4314-881a-ea9811b22186;Silence of bFGF enhances chemosensitivity of glioma cells to temozolomide through the MAPK signal pathway;Wang et al.;2016;10.1093/abbs/gmw035;Acta Biochimica et Biophysica Sinica ;2,2;not reported at all;Penicillin + Streptomycin;not reported;not reported;not reported;NA;NA;NA;NA;NA;FALSE;MTT, colorimetric;3;SD;reported;FALSE;other;;NA;NA;FALSE;0;0;0,3125;FALSE;0,25;0,02;OD (490nm);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
afeaea9e-1bb7-4314-881a-ea9811b22186;Silence of bFGF enhances chemosensitivity of glioma cells to temozolomide through the MAPK signal pathway;Wang et al.;2016;10.1093/abbs/gmw035;Acta Biochimica et Biophysica Sinica ;2,2;not reported at all;Penicillin + Streptomycin;not reported;not reported;not reported;NA;NA;NA;NA;NA;FALSE;MTT, colorimetric;3;SD;reported;FALSE;other;;NA;NA;FALSE;1;0;0,3125;FALSE;0,57;0,02;OD (490nm);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
afeaea9e-1bb7-4314-881a-ea9811b22186;Silence of bFGF enhances chemosensitivity of glioma cells to temozolomide through the MAPK signal pathway;Wang et al.;2016;10.1093/abbs/gmw035;Acta Biochimica et Biophysica Sinica ;2,2;not reported at all;Penicillin + Streptomycin;not reported;not reported;not reported;NA;NA;NA;NA;NA;FALSE;MTT, colorimetric;3;SD;reported;FALSE;other;;NA;NA;FALSE;2;0;0,3125;FALSE;1,53;0,06;OD (490nm);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
afeaea9e-1bb7-4314-881a-ea9811b22186;Silence of bFGF enhances chemosensitivity of glioma cells to temozolomide through the MAPK signal pathway;Wang et al.;2016;10.1093/abbs/gmw035;Acta Biochimica et Biophysica Sinica ;2,2;not reported at all;Penicillin + Streptomycin;not reported;not reported;not reported;NA;NA;NA;NA;NA;FALSE;MTT, colorimetric;3;SD;reported;FALSE;other;;NA;NA;FALSE;3;0;0,3125;FALSE;2,49;0,06;OD (490nm);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
afeaea9e-1bb7-4314-881a-ea9811b22186;Silence of bFGF enhances chemosensitivity of glioma cells to temozolomide through the MAPK signal pathway;Wang et al.;2016;10.1093/abbs/gmw035;Acta Biochimica et Biophysica Sinica ;2,2;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;NA;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;other;;NA;NA;FALSE;0;NA;0,3125;FALSE;0,25;0,02;OD (490nm);FALSE;NA;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
afeaea9e-1bb7-4314-881a-ea9811b22186;Silence of bFGF enhances chemosensitivity of glioma cells to temozolomide through the MAPK signal pathway;Wang et al.;2016;10.1093/abbs/gmw035;Acta Biochimica et Biophysica Sinica ;2,2;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;NA;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;other;;NA;NA;FALSE;1;NA;0,3125;FALSE;0,54;0,06;OD (490nm);FALSE;NA;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
afeaea9e-1bb7-4314-881a-ea9811b22186;Silence of bFGF enhances chemosensitivity of glioma cells to temozolomide through the MAPK signal pathway;Wang et al.;2016;10.1093/abbs/gmw035;Acta Biochimica et Biophysica Sinica ;2,2;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;NA;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;other;;NA;NA;FALSE;2;NA;0,3125;FALSE;1,13;0,08;OD (490nm);FALSE;NA;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
afeaea9e-1bb7-4314-881a-ea9811b22186;Silence of bFGF enhances chemosensitivity of glioma cells to temozolomide through the MAPK signal pathway;Wang et al.;2016;10.1093/abbs/gmw035;Acta Biochimica et Biophysica Sinica ;2,2;not reported at all;Penicillin + Streptomycin;not reported;not reported;;TRUE;NA;NA;NA;FALSE;NA;MTT, colorimetric;3;SD;reported;FALSE;other;;NA;NA;FALSE;3;NA;0,3125;FALSE;2,13;0,13;OD (490nm);FALSE;NA;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
b1c376e5-7358-4b31-b62c-d878e7c9ce68;N-(2-hydroxyphenyl)acetamide (NA-2) and Temozolomide synergistically induce apoptosis in human glioblastoma cell line U87;Hanif et al.;2014;10.1186/s12935-014-0133-5;Cancer Cell International;2,766;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;DMSO;NA;NA;100;30;NA;FALSE;MTT, colorimetric;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;1;0;0,625;TRUE;1;1;growth inhibition (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
b1c376e5-7358-4b31-b62c-d878e7c9ce68;N-(2-hydroxyphenyl)acetamide (NA-2) and Temozolomide synergistically induce apoptosis in human glioblastoma cell line U87;Hanif et al.;2014;10.1186/s12935-014-0133-5;Cancer Cell International;2,766;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;TRUE;NA;100;30;TRUE;NA;MTT, colorimetric;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;1;25;0,625;TRUE;6,1;1;growth inhibition (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
b1c376e5-7358-4b31-b62c-d878e7c9ce68;N-(2-hydroxyphenyl)acetamide (NA-2) and Temozolomide synergistically induce apoptosis in human glioblastoma cell line U87;Hanif et al.;2014;10.1186/s12935-014-0133-5;Cancer Cell International;2,766;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;TRUE;NA;100;30;TRUE;NA;MTT, colorimetric;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;1;50;0,625;TRUE;12,8;1,2;growth inhibition (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
b1c376e5-7358-4b31-b62c-d878e7c9ce68;N-(2-hydroxyphenyl)acetamide (NA-2) and Temozolomide synergistically induce apoptosis in human glioblastoma cell line U87;Hanif et al.;2014;10.1186/s12935-014-0133-5;Cancer Cell International;2,766;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;TRUE;NA;100;30;TRUE;NA;MTT, colorimetric;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;1;100;0,625;TRUE;17,7;0,7;growth inhibition (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
b1c376e5-7358-4b31-b62c-d878e7c9ce68;N-(2-hydroxyphenyl)acetamide (NA-2) and Temozolomide synergistically induce apoptosis in human glioblastoma cell line U87;Hanif et al.;2014;10.1186/s12935-014-0133-5;Cancer Cell International;2,766;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;TRUE;NA;100;30;TRUE;NA;MTT, colorimetric;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;1;200;0,625;TRUE;27,1;0,9;growth inhibition (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
b1c376e5-7358-4b31-b62c-d878e7c9ce68;N-(2-hydroxyphenyl)acetamide (NA-2) and Temozolomide synergistically induce apoptosis in human glioblastoma cell line U87;Hanif et al.;2014;10.1186/s12935-014-0133-5;Cancer Cell International;2,766;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;TRUE;NA;100;30;TRUE;NA;MTT, colorimetric;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;1;400;0,625;TRUE;32,9;2,4;growth inhibition (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
b1c376e5-7358-4b31-b62c-d878e7c9ce68;N-(2-hydroxyphenyl)acetamide (NA-2) and Temozolomide synergistically induce apoptosis in human glioblastoma cell line U87;Hanif et al.;2014;10.1186/s12935-014-0133-5;Cancer Cell International;2,766;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;;TRUE;NA;100;30;TRUE;NA;MTT, colorimetric;3;SEM;reported;FALSE;ATCC;;NA;NA;FALSE;1;500;0,625;TRUE;53,9;1,2;growth inhibition (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
b1c9aa20-6bae-4900-9ebd-e009dcf7628b;Ovatodiolide inhibits the oncogenicity and cancer stem cell-like phenotype of glioblastoma cells as well as potentiate the anticancer effect of temozolomide;Su et al.;2019;10.1016/j.phymed.2019.152840;Phytomedicine;4,268;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;not reported;not reported;medium without DMSO;NA;3000;NA;NA;NA;FALSE;Sulforhodamine B (SRB), colorimetric;2;SD;reported;FALSE;ATCC;;2;NA;FALSE;0;0;0,5625;FALSE;100;1;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
